,Date,Open,High,Low,Volume,Close
0,2020-06-01,363.7001493876846,364.58842052635316,354.81737776084833,9637108,358.1237487792969
1,2020-06-02,358.12375944182605,365.180622198126,356.5939306551666,2638814,362.6638488769531
2,2020-06-03,367.15455728203193,367.15455728203193,359.8015843421978,4027578,361.8742370605469
3,2020-06-04,364.6871271495894,378.50477202129235,361.2327159316636,4535651,376.53082275390625
4,2020-06-05,378.9982307439104,382.7487220209511,372.0894088293079,3140410,374.8035888671875
5,2020-06-08,378.99826038952796,380.9228729785988,372.63226193651735,1565959,374.5075378417969
6,2020-06-09,377.0243022375163,383.78508436186365,374.5568657045482,2635455,379.2449951171875
7,2020-06-10,380.92285554850747,388.81865227866376,375.2477516487076,3409451,379.6397705078125
8,2020-06-11,380.9722132488521,381.4657005717133,369.5233013344569,2855842,370.9050598144531
9,2020-06-12,360.34442797831116,368.19085787815567,360.34442797831116,3179703,366.1675720214844
10,2020-06-15,366.6610649315087,375.0010123730008,361.6274884333331,2293579,365.18060302734375
11,2020-06-16,371.10246679285507,373.0270794000505,355.55761612267565,2343185,364.24298095703125
12,2020-06-17,361.2327129606319,368.3882789960542,361.2327129606319,2556896,364.78582763671875
13,2020-06-18,365.68061413338876,371.84490001362076,362.89676070848014,1929487,370.00555419921875
14,2020-06-19,371.69578303151235,380.79305223189215,371.1986641643689,4249130,375.1258850097656
15,2020-06-22,380.79303725170433,382.93064222798347,375.4241597661092,2623125,378.90399169921875
16,2020-06-23,381.6878447266616,389.6417462800871,379.7987991760683,3834436,388.5978088378906
17,2020-06-24,389.6417666006344,392.62447983872306,377.16409502465484,3889495,380.8924865722656
18,2020-06-25,377.81034151713055,387.1561702126298,375.4241770074732,1961912,381.78729248046875
19,2020-06-26,384.8694217016229,386.70876752435106,380.2959221899475,1759164,383.4277648925781
20,2020-06-29,384.8196896507845,390.03943757581806,379.9479309890985,2764272,384.32257080078125
21,2020-06-30,385.764225822352,389.54231692825147,383.676320593628,1860920,385.2174072265625
