,Date,Open,High,Low,Volume,Close
0,2020-06-01,519.4669660357848,527.0944803783428,511.83945169322675,3151262,514.5813598632812
1,2020-06-02,514.4817013625728,520.7133111174489,495.53760770774943,5909622,498.22967529296875
2,2020-06-03,500.62261006917316,518.2206700268569,492.995125773382,13732855,499.87481689453125
3,2020-06-04,519.6165683312881,523.405374863348,510.7925724697715,11739480,516.0769653320312
4,2020-06-05,516.0769603732712,519.716244750681,510.19435737768043,3558200,514.73095703125
5,2020-06-08,518.4699600749047,528.2411125359722,514.7309940166723,8429754,520.513916015625
6,2020-06-09,523.4552316436785,529.4375771481778,500.0243784177234,9173485,505.358642578125
7,2020-06-10,505.9568663174095,506.45539509280246,497.5317178421561,3358845,500.2237854003906
8,2020-06-11,498.52878078669465,508.00082762164186,495.5376081019745,2482917,500.1739196777344
9,2020-06-12,486.56408029325064,502.6665535042845,484.8192295954777,8115108,500.8219909667969
10,2020-06-15,506.4055377723061,506.4055377723061,493.8426062041565,3620015,498.4290771484375
11,2020-06-16,503.5140531723978,509.1972932704066,495.5375929241222,3578749,504.2120056152344
12,2020-06-17,504.5111100391063,507.203177540467,497.08301927156833,1857859,498.9275817871094
13,2020-06-18,498.5288037547356,516.3761592713819,497.1827698990411,4083990,514.431884765625
14,2020-06-19,516.4259557095493,522.4581415467535,512.8365121168835,4569531,519.566650390625
15,2020-06-22,523.4053741046463,524.252848681639,513.0359512214003,2765644,518.8687744140625
16,2020-06-23,522.7074025343939,542.9974986338954,518.8687554416972,5813424,535.4697265625
17,2020-06-24,541.1031601613113,543.9945906263611,522.1590661649713,3765172,525.6986083984375
18,2020-06-25,518.4699130929246,538.1617992152039,517.4728555677459,2654149,536.8157958984375
19,2020-06-26,539.807013188303,545.8391995441914,533.4258201563554,2586654,540.3055419921875
20,2020-06-29,541.9007740739205,542.9975130278891,531.082724085507,1691365,535.6193237304688
21,2020-06-30,538.9095935369884,552.8185582147446,535.4198921912355,3355423,547.3845825195312
