,Date,Open,High,Low,Volume,Close
0,2020-06-01,2336.1931606413373,2374.0452789912392,2288.296720598479,2028590,2302.1015625
1,2020-06-02,2335.3516598767505,2366.6725739774793,2258.1630345077356,2408304,2294.135009765625
2,2020-06-03,2324.3672525554834,2346.336274370679,2266.9705828323713,1562885,2276.272705078125
3,2020-06-04,2256.2830586897603,2317.291668438919,2239.509423744708,1532156,2305.020751953125
4,2020-06-05,2319.5181948142654,2339.3596790932,2283.991730311614,1138282,2316.302001953125
5,2020-06-08,2334.4614161466616,2414.420973760915,2330.5030245974513,2354805,2359.498291015625
6,2020-06-09,2360.1909175966857,2404.228022767777,2345.346949561487,1980625,2362.467041015625
7,2020-06-10,2362.1699074965577,2368.2558372202484,2258.460011540979,3106338,2268.405517578125
8,2020-06-11,2291.9085017209113,2320.606837882356,2276.0749369421833,2056461,2285.92138671875
9,2020-06-12,2218.6784076971917,2389.878837907546,2207.4959035308734,3296719,2376.86572265625
10,2020-06-15,2370.0373493172688,2370.0373493172688,2291.9086464971697,1416097,2323.72412109375
11,2020-06-16,2355.242818513623,2410.363368929219,2335.4508620555257,2145404,2371.02685546875
12,2020-06-17,2352.521393863912,2365.1387659416346,2316.6484732507806,1731506,2338.716552734375
13,2020-06-18,2335.6983037029127,2355.2428610583333,2317.836014356612,1087739,2340.349365234375
14,2020-06-19,2350.2949408480927,2358.013852552981,2307.989631912827,3602756,2331.34423828125
15,2020-06-22,2346.484881456145,2421.6450325998017,2336.4405597646632,3042752,2387.50390625
16,2020-06-23,2419.517078166405,2419.517078166405,2380.5765499323743,996657,2393.688720703125
17,2020-06-24,2424.5146973377828,2518.52649172435,2414.37131952239,3354520,2467.859130859375
18,2020-06-25,2447.225875619549,2558.1103594428782,2428.6213883215764,3281309,2533.073486328125
19,2020-06-26,2553.162322934497,2563.701442859688,2504.474159515021,1351753,2514.023681640625
20,2020-06-29,2503.6827028946955,2503.6827028946955,2442.3276327051813,1131627,2478.002685546875
21,2020-06-30,2522.484778486676,2541.633592452985,2485.8696600857315,1441648,2520.4560546875
