,Date,Open,High,Low,Volume,Close
0,2020-06-01,649.0,652.5999755859375,634.5499877929688,7439123,642.5
1,2020-06-02,644.9000244140625,658.6500244140625,636.0,6883363,637.5999755859375
2,2020-06-03,646.8499755859375,649.5,635.2999877929688,5044700,641.2000122070312
3,2020-06-04,643.0,664.7999877929688,642.5,10452388,660.5499877929688
4,2020-06-05,665.0,669.75,649.0,6481383,650.9000244140625
5,2020-06-08,656.7000122070312,657.7999877929688,633.0499877929688,6263334,635.0999755859375
6,2020-06-09,638.9000244140625,654.2999877929688,637.0499877929688,8968365,640.0499877929688
7,2020-06-10,646.7999877929688,650.75,639.7999877929688,5425984,642.9500122070312
8,2020-06-11,645.6500244140625,646.9500122070312,632.7999877929688,3172467,635.0
9,2020-06-12,616.2999877929688,645.0,616.2999877929688,5579009,643.5999755859375
10,2020-06-15,643.0,653.5,637.0,4520180,643.6500244140625
11,2020-06-16,644.5,650.0,632.4500122070312,2927072,637.7999877929688
12,2020-06-17,640.0,643.7999877929688,635.0,2648039,640.3499755859375
13,2020-06-18,641.6500244140625,644.7999877929688,636.4000244140625,2161524,642.0499877929688
14,2020-06-19,648.8499755859375,648.8499755859375,631.5,4476020,636.2000122070312
15,2020-06-22,691.0,692.5,651.6500244140625,29312493,655.9500122070312
16,2020-06-23,674.0,674.0,655.4000244140625,8287482,659.7999877929688
17,2020-06-24,660.0,662.25,628.2999877929688,6955942,631.2000122070312
18,2020-06-25,632.0,642.0,629.1500244140625,5816404,634.9000244140625
19,2020-06-26,639.0,643.6500244140625,631.5999755859375,3847728,634.9000244140625
20,2020-06-29,637.0,648.0,635.4000244140625,6772032,644.9000244140625
21,2020-06-30,647.9500122070312,649.9000244140625,638.0,4319880,640.25
