,Date,Open,High,Low,Volume,Close
0,2020-06-01,3892.7269056383066,3942.5697597437907,3789.0537690989,742238,3803.70751953125
1,2020-06-02,3824.940820006867,3841.8873912709055,3758.1513920838906,734563,3822.199462890625
2,2020-06-03,3877.724283419405,3907.679888381277,3831.9686392185536,493621,3843.78125
3,2020-06-04,3818.959504514988,3858.4847907088683,3719.8221157780044,807841,3791.944580078125
4,2020-06-05,3800.0192531368307,3916.1531049181635,3793.0412534589823,697747,3857.388427734375
5,2020-06-08,3897.7112536603813,3897.7112536603813,3749.8772973340983,547499,3766.325439453125
6,2020-06-09,3793.041328463421,3822.8472588988648,3742.999149887398,478720,3779.434326171875
7,2020-06-10,3812.9785098695593,3852.703363720405,3768.1199391652117,475926,3780.53076171875
8,2020-06-11,3777.988714869499,3807.9443201042773,3676.4090713377755,475582,3693.255859375
9,2020-06-12,3588.6856089621915,3793.0413172503163,3588.6856089621915,592647,3776.64306640625
10,2020-06-15,3714.738092439764,3756.80541339438,3676.4089856109717,440266,3733.030517578125
11,2020-06-16,3773.104245551883,3818.261922317301,3722.663177310896,622734,3768.070068359375
12,2020-06-17,3748.1827065602315,3832.9155602989604,3700.3335656254203,430610,3797.22802734375
13,2020-06-18,3787.7579355509656,3869.799324884568,3765.129327689081,348706,3832.16796875
14,2020-06-19,3847.1208998013835,3892.1787936469036,3801.1160403518966,556284,3824.29296875
15,2020-06-22,3824.2927499818115,3835.357717527813,3778.736186801324,329145,3813.2275390625
16,2020-06-23,3834.909244742428,3941.572953915145,3821.6011051738897,563658,3930.408203125
17,2020-06-24,3970.2824238250614,4003.3780301807783,3794.4865805538298,501886,3809.589111328125
18,2020-06-25,3802.8104803143265,3862.8212285319537,3769.8643047743785,395771,3790.399658203125
19,2020-06-26,3822.9469140552424,3861.824340299872,3768.1197744794827,373568,3848.466552734375
20,2020-06-29,3827.881304294708,3827.9311958234825,3745.1920579970897,692124,3795.034912109375
21,2020-06-30,3809.98781450768,3892.0790935746163,3809.98781450768,494113,3881.31298828125
