,Date,Open,High,Low,Volume,Close
0,2020-06-01,588.9823956722465,596.4378690351863,576.6062977552069,2553931,580.0358276367188
1,2020-06-02,579.5387910750192,597.7798248097196,572.1330087972198,2670425,592.8095092773438
2,2020-06-03,596.9845890821617,606.3784976141869,588.8332594386903,2426418,594.2509155273438
3,2020-06-04,593.4556813736754,607.3725650239793,579.3896639865704,1643497,601.507568359375
4,2020-06-05,607.968967050391,626.9556086440667,605.8814588117089,3133692,623.4266967773438
5,2020-06-08,631.2300865578666,640.5743042342992,610.1062450785679,2746563,613.486083984375
6,2020-06-09,619.4006696703578,632.025282692465,603.0980718570429,2082880,608.2672119140625
7,2020-06-10,608.3666072812881,622.2834904543895,606.4778631529632,1790630,611.1002807617188
8,2020-06-11,614.3309804586214,622.2834850600275,579.0914323090816,2497985,587.0936279296875
9,2020-06-12,564.8266528669038,602.6010498183806,564.8266528669038,2102231,598.3762817382812
10,2020-06-15,606.3784599086414,607.2233892311999,573.6737613264186,2915599,578.4453125
11,2020-06-16,594.4497247874855,600.9111348395234,576.7554140103101,1808264,585.6025390625
12,2020-06-17,583.6144331655873,594.1515386355373,577.3518476475517,1157266,580.3837280273438
13,2020-06-18,579.5388043190973,599.2709331644445,574.8666954773338,1801699,594.5491333007812
14,2020-06-19,594.4497149493244,600.1158865742029,590.0261221600422,2619830,597.680419921875
15,2020-06-22,600.3147336039996,625.1165595448235,583.5150428540736,5878056,613.933349609375
16,2020-06-23,618.9036671443372,630.5839086703701,609.4103765917805,3181465,618.6551513671875
17,2020-06-24,622.2834907592389,629.6892728716837,594.9467559415408,2442362,610.0068359375
18,2020-06-25,607.3228486972946,622.8302084209398,600.4637892006083,2089585,603.8436279296875
19,2020-06-26,609.2612993139379,622.6313994938484,606.3784920498283,1760686,612.4920043945312
20,2020-06-29,610.106200555856,620.7426873884965,594.9467389534498,2010340,615.5735473632812
21,2020-06-30,621.537911725063,625.0171323424764,607.6707202725283,1628242,616.0208740234375
