,Date,Open,High,Low,Volume,Close
0,2020-06-01,1469.735652552886,1527.6809494746717,1465.7136923114838,18434012,1509.8057861328125
1,2020-06-02,1515.4165166058394,1529.3194204279112,1510.2526293899787,10224049,1525.0491943359375
2,2020-06-03,1534.2848721894197,1549.1808418223266,1522.7156448631197,11713461,1530.9581298828125
3,2020-06-04,1533.2917446380009,1578.4761840039523,1530.3125508336525,15784379,1568.843505859375
4,2020-06-05,1583.9380322391587,1606.778517970507,1562.7857078332538,15264885,1570.730224609375
5,2020-06-08,1607.1757506778206,1607.1757506778206,1554.1460775258092,14497996,1558.6148681640625
6,2020-06-09,1549.4787273014226,1572.0212449909004,1522.368015521826,11933076,1526.4892578125
7,2020-06-10,1532.3978862305098,1568.5951618918398,1529.3691120805686,10214213,1561.2464599609375
8,2020-06-11,1555.1391773078292,1557.0756048054157,1520.3819160014602,9408046,1527.035400390625
9,2020-06-12,1489.5969405591047,1581.9519508737692,1486.6177466779866,17790311,1577.7811279296875
10,2020-06-15,1554.1461383956957,1615.6664434356774,1550.2731621127793,24509058,1603.3525390625
11,2020-06-16,1631.6050502716607,1637.1166069954727,1574.3052744150207,23622794,1606.48046875
12,2020-06-17,1597.0961162883825,1624.1074244679783,1590.9887448555965,19282411,1604.1468505859375
13,2020-06-18,1595.854886052352,1653.4526355178382,1594.4645713032703,18677617,1644.415771484375
14,2020-06-19,1658.4178767717071,1776.3939993692604,1650.4733599967528,48828609,1747.1978759765625
15,2020-06-22,1761.100805574426,1791.6871228621674,1722.9671002633374,27781693,1734.039794921875
16,2020-06-23,1737.8631226435284,1751.517761464299,1704.1982070515771,17519493,1708.9649658203125
17,2020-06-24,1723.860917991465,1760.4056236948677,1699.8286811759724,23807033,1715.86669921875
18,2020-06-25,1715.0225814797473,1736.8700028998715,1701.1693786596516,18312025,1705.9857177734375
19,2020-06-26,1716.8101886132904,1739.849239644209,1705.0919774367048,14270458,1729.571044921875
20,2020-06-29,1716.0653817503228,1727.6841894277045,1703.65207387974,11824524,1711.1993408203125
21,2020-06-30,1724.9532218762097,1728.9254803030979,1683.7907424170633,13972563,1692.2813720703125
