,Date,Open,High,Low,Volume,Close
0,2020-06-01,89.898696845536,91.04070263125102,88.75669105982098,10106253,89.44189453125
1,2020-06-02,90.21845213818612,90.40117026580911,87.75172256402676,18170659,88.39124298095703
2,2020-06-03,89.30484537867338,89.3505283945884,86.24427150910635,23102350,86.51834869384766
3,2020-06-04,86.01586933167826,87.24923407374942,84.73682157424354,12827335,86.92947387695312
4,2020-06-05,86.79243341629731,89.71596522748325,86.01587093241196,11744302,89.48756408691406
5,2020-06-08,90.4011646872853,91.54317034008197,89.30484204870022,14168383,90.03572845458984
6,2020-06-09,90.4468457747479,91.08636613859088,88.8023548816528,14232434,89.53324127197266
7,2020-06-10,89.6702880859375,91.49749718816649,88.84804259588455,12104423,89.6702880859375
8,2020-06-11,89.670292781666,91.08637572789918,88.43692796712423,10258905,89.57893371582031
9,2020-06-12,86.33562985453682,89.48756275953914,86.15291173289158,10925477,88.52828216552734
10,2020-06-15,88.34554961037094,88.57395072825736,84.5997726710833,10980359,85.14793395996094
11,2020-06-16,86.7467531449462,86.88379522767397,84.28002353684579,8757035,84.78250885009766
12,2020-06-17,84.91953420270708,85.0565762696845,83.00096617577042,17081311,83.59481048583984
13,2020-06-18,83.86890070021349,86.15291208126233,82.13305065656644,16520026,84.6911392211914
14,2020-06-19,85.01090823643922,85.92451280869435,84.41706387042345,13836691,84.96522521972656
15,2020-06-22,85.97019099477662,87.56899903601409,85.28498754853199,18868376,87.06652069091797
16,2020-06-23,86.88379462766946,92.41110515426995,86.7924355632318,20331626,92.04566192626953
17,2020-06-24,93.18766093069334,94.83215185286411,88.39123720631942,24055051,88.66532135009766
18,2020-06-25,88.66532228309258,90.03572907590545,86.19858587387978,69278017,87.79739379882812
19,2020-06-26,88.0714828116764,88.98508739069743,87.29492031355849,15572219,88.61964416503906
20,2020-06-29,89.2134851909929,89.57892840295142,86.28994646557419,18130595,86.7010726928711
21,2020-06-30,88.61963806089786,89.30484144796665,86.97514714383303,18496305,87.5233154296875
