,Date,Open,High,Low,Volume,Close
0,2020-06-01,215.01659922785774,220.5042618531627,212.92130377200775,13374624,214.56761169433594
1,2020-06-02,214.61749659911933,218.0597545595864,210.47679668979632,6406277,215.36581420898438
2,2020-06-03,215.61526054663977,216.96222315422926,210.07770700549742,8422101,210.87591552734375
3,2020-06-04,210.87592052347486,219.4566204690757,209.6786001000575,7397468,215.76492309570312
4,2020-06-05,219.50650390625003,219.7559431152344,214.51771972656252,7245584,218.25930786132812
5,2020-06-08,218.5087464970314,226.79013125849778,215.36581856189855,12213696,225.94203186035156
6,2020-06-09,223.59731611947834,225.79237814402273,216.66289383404575,7845252,217.86021423339844
7,2020-06-10,219.50649982223862,220.5541475253933,215.11637591561816,7393646,216.5132293701172
8,2020-06-11,216.5132334342511,217.16176928789332,211.87367023619873,6248745,212.42242431640625
9,2020-06-12,207.53342129950866,209.03005654926474,205.83723772803066,6209344,207.4336395263672
10,2020-06-15,211.47456303417204,217.4112132950892,207.6830839283939,14255725,213.32041931152344
11,2020-06-16,216.96222871397353,217.41121626134216,209.1298464055868,7960856,211.92355346679688
12,2020-06-17,211.5244543108916,218.25931311560157,210.5765883388447,13969454,217.3114471435547
13,2020-06-18,216.31368195689438,218.8080740107687,214.16849565582592,6204213,217.66064453125
14,2020-06-19,217.5109921346286,223.59731497684407,214.51772160066582,11223677,221.55191040039062
15,2020-06-22,220.65391964560473,221.2525798409741,216.3136865151408,6480903,217.56088256835938
16,2020-06-23,214.51771921643146,221.80134714636668,212.52220554930187,7425149,220.10516357421875
17,2020-06-24,223.4975335237069,223.4975335237069,217.0620049113517,8246086,217.71054077148438
18,2020-06-25,216.4633447138744,221.50201983153093,214.81705200765373,5096846,217.71054077148438
19,2020-06-26,218.80807647065288,229.48407153634452,217.81031963788615,19194506,224.94427490234375
20,2020-06-29,221.55190317742122,225.3932577693687,218.20941176697588,6687074,219.20716857910156
21,2020-06-30,219.1074119344446,221.45213141416522,217.51099487307454,5500693,219.15728759765625
