,Date,Open,High,Low,Volume,Close
0,2020-06-01,141.176749006418,144.70865817743345,137.84383260752955,14504755,138.44076538085938
1,2020-06-02,140.1818467241082,142.7686009673521,138.1423074265312,12836264,140.43057250976562
2,2020-06-03,142.1716509543105,146.05178226309002,141.57471818597156,12470626,142.61936950683594
3,2020-06-04,142.56962401064803,143.91273415057572,137.64485646887871,11358214,141.9229278564453
4,2020-06-05,143.06706944736067,150.2303687627591,142.66909909699504,21825018,148.48928833007812
5,2020-06-08,154.20998626448386,155.0556600035024,144.75840646117678,16211802,145.6040802001953
6,2020-06-09,147.2456705595481,149.58369910367776,140.480325903041,19223606,141.87319946289062
7,2020-06-10,143.1665615514427,147.24567066247235,141.0772739817345,17278002,146.20101928710938
8,2020-06-11,145.1563561137764,146.69845895387678,141.7239434574346,12532780,143.66400146484375
9,2020-06-12,137.29662991288856,146.10152855579574,135.50580126912578,15804914,145.30560302734375
10,2020-06-15,148.2903200579475,151.5735035448169,143.01733023734113,34911162,145.056884765625
11,2020-06-16,149.13596817327962,153.8120248741617,146.15125888217182,28477417,149.3349609375
12,2020-06-17,148.93699882619362,151.32477549973223,146.44974094606005,13573256,147.24566650390625
13,2020-06-18,147.69337404236373,150.62833538731056,146.5492414577122,9854686,150.03140258789062
14,2020-06-19,151.57349795504433,151.57349795504433,147.74311483145175,14631215,150.28012084960938
15,2020-06-22,150.13087127031554,150.6780710098886,148.24056145835388,8037341,149.3349609375
16,2020-06-23,152.12068855466856,158.68705554622994,149.8324234094743,22570926,157.5429229736328
17,2020-06-24,158.58755138237876,159.28399571174901,149.68317148746337,15907046,150.62832641601562
18,2020-06-25,148.2405753042026,151.52375886727776,143.86300734078094,18500612,145.85281372070312
19,2020-06-26,148.24056639654083,151.2252757870752,147.44464085619492,12107599,150.28012084960938
20,2020-06-29,148.68827059797025,148.68827059797025,142.56962238566535,13110757,145.10662841796875
21,2020-06-30,147.24566264737075,150.82731997336222,144.45993085837927,14655358,145.454833984375
